id,url,product_title,brand,images,rating,price_before_sale,sale_flag,price_after_sale,details,specifications,material,material_polyester_flag,material_cotton_flag,material_viscose_flag,material_elastane_flag,material_nylon_flag,material_polyester_percentage
138,https://www.thebay.com/product/vero-moda-doffy-open-front-cardigan-0600091170628.html?dwvar_0600091170628_color=SEA_MOSS, Doffy Open-Front Cardigan,VERO MODA,"https://image.s5a.com/is/image/TheBay/5715104175800_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715104175800_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715104175800_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715104175800_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",4.7,69.0,1,41.4,Cozy knit stretch cardigan in a solid hue,"Open front, Long sleeves, Side patch pockets, Even hem, Polyester/elastane/nylon, Machine wash, Imported",NA,0,0,0,1,1,0
139,https://www.thebay.com/product/buffalo-david-bitton-saige-reversible-puffer-jacket-0600092296683.html?dwvar_0600092296683_color=IVORY, Saige Reversible Puffer Jacket,Buffalo David Bitton,"https://image.s5a.com/is/image/TheBay/195990035122_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195990035122_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195990035122_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,149.0,1,59.99,Strike out the cold in style with this lightweight puffer jacket,"Hooded neck, Long sleeves, Full front zip closure, Side zip pockets on each side, Outer layer: , nylon, Inner layer: faux fur, Lining: , polyester, Hand wash, Imported","100% polyester, 100% nylon",1,0,0,0,1,100
140,https://www.thebay.com/product/tommy-hilfiger-kensington-long-sleeve-tiered-plaid-shirtdress-0600092313722.html?dwvar_0600092313722_color=NAVY, Kensington Long-Sleeve Tiered Plaid Shirtdress,Tommy Hilfiger,"https://image.s5a.com/is/image/TheBay/195105517116_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105517116_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105517116_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,154.0,1,79.99,"This tiered plaid dress features long sleeves and a drawstring self-tie at the waist for a smart, casual look","Henley neckline, Long sleeves, Concealed button placket at the centre front, Logo detail on buttons, Brand flag embroidery on chest, Self-tie belt, Tiered skirt, viscose, Dry clean, Imported",100% viscose,0,0,1,0,0,0
141,https://www.thebay.com/product/free-people-asher-exposed-seam-thermal-top-0600092316217.html?dwvar_0600092316217_color=STUDIO_CLAY, Asher Exposed Seam Thermal Top,Free People,"https://image.s5a.com/is/image/TheBay/195889451552_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889451552_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889451552_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,128.0,1,102.4,"A raw and edgy rendition of the thermal top in loose, oversized fit with exposed seams, pleated sleeves and a high-low hem","V-neck, Dropped shoulders, Long blouson sleeves, Pullover style, Rib-knit collar, cuffs and hem, Raw edge side vents, High-low hem, Exposed seams, cotton, Hand wash, Imported",100% cotton,0,1,0,0,0,0
142,https://www.thebay.com/product/bdg-urban-outfitters-chunky-corduroy-soft-drop-shoulder-shacket-0600092363858.html?dwvar_0600092363858_color=SKY, Chunky Corduroy Soft Drop-Shoulder Shacket,BDG Urban Outfitters,"https://image.s5a.com/is/image/TheBay/194510509259_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/194510509259_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/194510509259_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,118.0,1,88.5,Stay trendy in this soft corduroy shacket detailed with embroidered branding on the front chest pocket,"Spread collar, Long sleeves with single-button cuffs, Front button closures, Dropped shoulders, Embroidered chest patch pocket, Corduroy fabrication, polyester, Machine wash, Imported",100% polyester,1,0,0,0,0,100
143,https://www.thebay.com/product/core-life-vetiver-packable-down-puffer-jacket-0600092135103.html?dwvar_0600092135103_color=SILVER_BIRD, Vetiver Packable Down Puffer Jacket,Core Life,"https://image.s5a.com/is/image/TheBay/400921351098_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/400921351098_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",3.0,79.99,1,47.99,Warmth without the weight with this packable moc neck chevron-quilted puffer jacket with down fill,"Mockneck, Long sleeves, Zip front, Zip pockets, Packable, Nylon, Lining: nylon, Fill: , down/, feather, Machine wash, Imported",90% down/10% feather,0,0,0,0,1,0
144,https://www.thebay.com/product/hudsons-bay-womens-cashmere-turtleneck-sweater-0600092038477.html?dwvar_0600092038477_color=RIVER_NAVY, Women's Cashmere Turtleneck Sweater,Hudson's Bay,"https://image.s5a.com/is/image/TheBay/400920384837_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,119.99,1,99.99,"Classic turtleneck for keeping warm, rendered in supple cashmere","Turtleneck, Long sleeves, Pullover style, Ribbed trim, cashmere, Hand wash, Imported",100% cashmere,0,0,0,0,0,0
145,https://www.thebay.com/product/only-cozy-button-down-cardigan-0600092293749.html?dwvar_0600092293749_color=PUMICE_STONE, Cozy Button Down Cardigan,ONLY,"https://image.s5a.com/is/image/TheBay/5715101734246_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715101734246_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715101734246_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715101734246_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,55.0,1,38.5,Layer your look in this cardigan with a button front closure and rib-knit detailing,"V-neck, Long sleeves, Dropped shoulders, Front button closure, viscose/, polyester/, nylon, Machine wash, Imported",50% viscose/30% polyester/20% nylon,1,0,1,0,1,30
146,https://www.thebay.com/product/hudsons-bay-petite-womens-cashmere-crewneck-sweater-0600092038713.html?dwvar_0600092038713_color=PINE_HEATHER, Petite Women's Cashmere Crewneck Sweater,Hudson's Bay,"https://image.s5a.com/is/image/TheBay/400920387227_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/400920387227_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,119.99,1,99.99,"Classic sweater style, rendered in supple cashmere","Crewneck, Long sleeves, Pullover style, Ribbed trim, cashmere, Hand wash, Imported",100% cashmere,0,0,0,0,0,0
147,https://www.thebay.com/product/hudsons-bay-petite-womens-cashmere-turtleneck-sweater-0600092038729.html?dwvar_0600092038729_color=CAMEL_HEATHER, Petite Women's Cashmere Turtleneck Sweater,Hudson's Bay,"https://image.s5a.com/is/image/TheBay/400920387340_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/400920387340_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,99.99,0,99.99,"Classic turtleneck for keeping warm, rendered in supple cashmere","Turtleneck, Long sleeves, Pullover style, Ribbed trim, cashmere, Hand wash, Imported",100% cashmere,0,0,0,0,0,0
148,https://www.thebay.com/product/hudsons-bay-womens-cashmere-crewneck-sweater-0600092038447.html?dwvar_0600092038447_color=EBONY, Women's Cashmere Crewneck Sweater,Hudson's Bay,"https://image.s5a.com/is/image/TheBay/400920384486_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/400920384486_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,119.99,1,99.99,"Classic sweater style, rendered in supple cashmere","Crewneck, Long sleeves, Pullover style, Ribbed trim, cashmere, Hand wash, Imported",100% cashmere,0,0,0,0,0,0
149,https://www.thebay.com/product/lauren-ralph-lauren-belted-denim-shirtdress-0600092223882.html?dwvar_0600092223882_color=BLUE, Belted Denim Shirtdress,Lauren Ralph Lauren,"https://image.s5a.com/is/image/TheBay/195934112667_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195934112667_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195934112667_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195934112667_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,140.0,1,98.0,"An effortless casual essential, this right-hand-twill denim shirtdress is belted at the waist for a defined silhouette","Point collar, Long sleeves with buttoned barrel cuffs, Front button closure, Chest patch pocket, Belt loops with a removable self-belt, Back yoke, Shirttail hem, cotton, Machine wash, Imported",100% cotton,0,1,0,0,0,0
150,https://www.thebay.com/product/hudsons-bay-womens-cashmere-crewneck-cardigan-0600092038417.html?dwvar_0600092038417_color=WINEBERRY, Women's Cashmere Crewneck Cardigan,Hudson's Bay,"https://image.s5a.com/is/image/TheBay/400920384387_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/400920384387_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,119.99,1,99.99,"Classic cardigan style, rendered in supple cashmere","Crewneck, Long sleeves, Button front placket, Ribbed trim, cashmere, Hand wash, Imported",100% cashmere,0,0,0,0,0,0
151,https://www.thebay.com/product/hudsons-bay-plus-womens-cashmere-crewneck-sweater-0600092038895.html?dwvar_0600092038895_color=PINE_HEATHER, Plus Women's Cashmere Crewneck Sweater,Hudson's Bay,"https://image.s5a.com/is/image/TheBay/400920389009_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/400920389009_Swatch?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/400920389009_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,129.99,1,109.99,"Classic sweater style, rendered in supple cashmere","Crewneck, Long sleeves, Pullover style, Ribbed trim, cashmere, Hand wash, Imported",100% cashmere,0,0,0,0,0,0
152,https://www.thebay.com/product/hudsons-bay-plus-womens-cashmere-crewneck-cardigan-0600092038867.html?dwvar_0600092038867_color=DENIM_HEATHER, Plus Women's Cashmere Crewneck Cardigan,Hudson's Bay,"https://image.s5a.com/is/image/TheBay/400920388842_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/400920388842_Swatch?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/400920388842_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,129.99,1,109.99,"Classic cardigan style, rendered in supple cashmere","Crewneck, Long sleeves, Button front placket, Ribbed trim, cashmere, Hand wash, Imported",100% cashmere,0,0,0,0,0,0
153,https://www.thebay.com/product/free-people-school-boy-cashmere-sweater-0600092316249.html?dwvar_0600092316249_color=SO_GOLDEN, School Boy Cashmere Sweater,Free People,"https://image.s5a.com/is/image/TheBay/195889605122_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889605122_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889605122_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,258.0,1,206.4,"In a luxe, soft and cozy cashmere, this school boy-inspired cardi can easily be worn open or closed with oversized button closures","neck, Long sleeves, Front button closure, Ribbed cuffs and hem, cashmere, Hand wash, Imported",100% cashmere,0,0,0,0,0,0
154,https://www.thebay.com/product/mango-quilted-zipper-vest-0600092332621.html?dwvar_0600092332621_color=BROWN, Quilted Zipper Vest,Mango,"https://image.s5a.com/is/image/TheBay/8445438241434_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438241434_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438241434_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438241434_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438241434_alt4?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438241434_alt5?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438241434_alt6?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438241434_alt7?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,59.99,1,44.99,This quilted vest by Mango not only works as a layering piece but adds a touch of texture to your outfit,"Roundneck, Sleeveless, Front zipper closure, Quilted design, Inner lining, Light fabrication, Composition: , polyamide, Lining: , polyamide, Filling: , recycled polyester/, polyester, Hand wash, Imported","100% polyamide, 85% recycled polyester/15% polyester",1,0,0,0,0,15
155,https://www.thebay.com/product/tommy-hilfiger-floral-roundneck-shift-dress-0600092323729.html?dwvar_0600092323729_color=GREEN, Floral Roundneck Shift Dress,Tommy Hilfiger,"https://image.s5a.com/is/image/TheBay/195105939574_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105939574_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105939574_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,134.0,1,79.99,Add some flower power to your wardrobe with this three-quarter sleeve dress,"Roundneck, Three-quarter sleeves, Pullover style, Shoulder pad trim, polyester/, elastane, Dry clean, Imported",95% polyester/5% elastane,1,0,0,1,0,95
156,https://www.thebay.com/product/tommy-hilfiger-lightweight-knotted-ponte-shift-dress-0600092244718.html?dwvar_0600092244718_color=BEIGE, Lightweight Knotted Ponte Shift Dress,Tommy Hilfiger,"https://image.s5a.com/is/image/TheBay/195105518076_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105518076_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105518076_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105518076_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,154.0,1,79.99,"An instant stunner for any day, this solid dress is decked up with sleek roundneck, long sleeves with ruche effect and side knot detail","Roundneck, Long sleeves with ruche detailing, Side knot detail, Back zip with hook-and-eye closure, polyester/, viscose/, elastane, Dry clean, Imported",77% polyester/20% viscose/3% elastane,1,0,1,1,0,77
157,https://www.thebay.com/product/tommy-hilfiger-floral-lace-jersey-dress-0600092323737.html?dwvar_0600092323737_color=BLACK, Floral Lace Jersey Dress,Tommy Hilfiger,"https://image.s5a.com/is/image/TheBay/195105849156_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105849156_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105849156_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,134.0,1,79.99,"Crafted from a lightweight fabric with three-quarter length sleeves and a simple roundneck, this floral dress is perfect for a casual and chic look","Roundneck, Three-quarter length sleeves, Pullover style, polyester/, elastane, Trim: shoulder pads, Dry clean, Imported",95%polyester/5% elastane,1,0,0,1,0,95
158,https://www.thebay.com/product/free-people-ottoman-mockneck-cashmere-tunic-0600092316098.html?dwvar_0600092316098_color=EMERALD_SEA, Ottoman Mockneck Cashmere Tunic,Free People,"https://image.s5a.com/is/image/TheBay/195889605528_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889605528_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889605528_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,308.0,1,246.4,"Forever classic, this essential tunic is featured in a stunning cashmere fabrication with highneck detail and dropped shoulders for added shape","Mockneck, Long sleeves, Pullover style, Dropped shoulders, cashmere, Hand wash, Imported",100% cashmere,0,0,0,0,0,0
159,https://www.thebay.com/product/tommy-hilfiger-smock-waist-long-sleeve-jersey-fit--amp--flare-dress-0600092313707.html?dwvar_0600092313707_color=NAVY, Smock Waist Long-Sleeve Jersey Fit-&-Flare Dress,Tommy Hilfiger,"https://image.s5a.com/is/image/TheBay/195105517192_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105517192_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105517192_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,134.0,1,79.99,Look smart and chic in this fit-&-flare dress featuring a smock waist and long sleeves with elasticized cuffs,"Tie-neck with ruffle detail, Logo metal cord ends at tie ends, Long sleeves with elasticated cuffs, Pullover style, Smock waist, polyester/, elastane, Dry clean, Imported",95% polyester/5% elastane,1,0,0,1,0,95
160,https://www.thebay.com/product/dex-long-sleeve-elastic-waistband-dress-0600092247461.html?dwvar_0600092247461_color=PINE, Long-Sleeve Elastic Waistband Dress,Dex,"https://image.s5a.com/is/image/TheBay/627962708999_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/627962708999_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/627962708999_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",1.0,79.0,1,39.99,This top-notch minimal dress is constructed with lightweight fabrication,"Crewneck, Long peasant sleeves, Pullover style, Elastic waistband for cinched effect, Lined, polyester, Machine wash, Imported",100% polyester,1,0,0,0,0,100
161,https://www.thebay.com/product/free-people-dream-cable-crew-sweater-0600092245588.html?dwvar_0600092245588_color=CLASSIC_CAMEL, Dream Cable Crew Sweater,Free People,"https://image.s5a.com/is/image/TheBay/195889266132_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889266132_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889266132_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,128.0,1,102.4,"Heavyweight cable knit pullover in a relaxed fit, with stylish mixed stitching","Crewneck, Dropped shoulders, Long bishop sleeves, Pullover style, Rib-knit trim, cotton/, acrylic, Hand wash, Imported",60% cotton/40% acrylic,0,1,0,0,0,0
162,https://www.thebay.com/product/lauren-ralph-lauren-surplice-belted-jersey-dress-0600092223852.html?dwvar_0600092223852_color=BLACK, Surplice Belted Jersey Dress,Lauren Ralph Lauren,"https://image.s5a.com/is/image/TheBay/883806275298_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/883806275298_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/883806275298_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/883806275298_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/883806275298_alt4?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,140.0,1,98.0,"Named as the perfect everyday dress, as it hits at the mid-calf and features a flattering surplice neckline","Surplice neckline, Three-quarter-length sleeves, Pullover style, Comes with a self-tie sash, Lined at the bodice, polyester/, elastane, Lining: , polyester/, elastane, Machine wash, Imported",95% polyester/5% elastane,1,0,0,1,0,95
